1
79
6
1561.7560000000 1489.5710000000    0.0000000000    0.0000000000  0.0573512703  1.2410746896  5.7206819534  1.0000000000
1649.8190000000 1478.6410000000    0.0000000000    0.0000000000  0.0492410654  1.1687894295  5.5980430603  1.0000000000
 650.3330000000 1475.2960000000    0.0000000000    0.0000000000  0.0651826339  1.1978508947  5.5169450760  1.0000000000
 322.0680000000 1414.1580000000    0.0000000000    0.0000000000  0.0831515270  1.2751080209  6.1383790016  1.0000000000
 616.3850000000 1432.3070000000    0.0000000000    0.0000000000  0.0651826339  1.1978508947  5.5169450760  1.0000000000
 647.4330000000 1426.3440000000    0.0000000000    0.0000000000  0.0651826339  1.1978508947  5.5169450760  1.0000000000
 409.9110000000 1411.1170000000    0.0000000000    0.0000000000  0.0797902560  1.2503675600  5.9258345604  1.0000000000
 875.3050000000 1427.0890000000    0.0000000000    0.0000000000  0.0572510769  1.2056202665  5.3681381226  1.0000000000
 368.4690000000 1372.7350000000    0.0000000000    0.0000000000  0.0835876664  1.2502532274  6.1555108071  1.0000000000
1339.8890000000 1379.8240000000    0.0000000000    0.0000000000  0.0692386257  1.2415157702  5.9866046906  1.0000000000
1787.7710000000 1209.1470000000    0.0000000000    0.0000000000  0.0508269296  0.9725252300  5.4580432892  1.0000000000
 824.2330000000 1208.9600000000    0.0000000000    0.0000000000  0.0407105497  1.0856716225  5.9889529228  1.0000000000
 724.8310000000 1298.5680000000    0.0000000000    0.0000000000  0.0614609770  1.1779414192  5.7925853729  1.0000000000
 683.7990000000 1258.5450000000    0.0000000000    0.0000000000  0.0614609770  1.1779414192  5.7925853729  1.0000000000
 899.6800000000 1183.4200000000    0.0000000000    0.0000000000  0.0407105497  1.0856716225  5.9889529228  1.0000000000
 601.4260000000 1275.3490000000    0.0000000000    0.0000000000  0.0670276288  1.2048492453  5.9286552429  1.0000000000
1397.5100000000 1254.4700000000    0.0000000000    0.0000000000  0.0692386257  1.2415157702  5.9866046906  1.0000000000
1341.7730000000 1219.6170000000    0.0000000000    0.0000000000  0.0692386257  1.2415157702  5.9866046906  1.0000000000
 282.3670000000 1179.6810000000    0.0000000000    0.0000000000  0.0804166165  1.2989733813  6.1877717018  1.0000000000
 231.8320000000 1090.0420000000    0.0000000000    0.0000000000  0.0703553511  1.3024490074  5.9478228569  1.0000000000
 796.9430000000 1045.4430000000    0.0000000000    0.0000000000  0.0360345890  1.0882836986  6.2165296555  1.0000000000
 348.8470000000 1066.4990000000    0.0000000000    0.0000000000  0.0679746400  1.2695656814  6.0223576546  1.0000000000
1138.4070000000 1000.7860000000    0.0000000000    0.0000000000  0.0487622876  1.0783436617  6.4283770561  1.0000000000
1045.8390000000  996.6520000000    0.0000000000    0.0000000000  0.0470762978  1.0947249658  6.4591176033  1.0000000000
